(sec),(mm),(kgf)
582,38.80005,6.96633
582.10006,38.80658,6.93679
582.2,38.81339,6.95778
582.30006,38.81998,6.96438
582.4,38.82667,6.96217
582.5,38.83342,6.96942
582.60006,38.84001,6.9616
582.7,38.84665,6.97564
582.80006,38.8534,6.96433
582.9,38.85999,6.95556
583,38.86664,6.95412
583.10006,38.87328,6.94913
583.2,38.87998,6.99207
583.30006,38.88673,6.94628
583.4,38.89331,6.98124
583.5,38.8999,6.95417
583.60006,38.90681,6.96752
583.7,38.9133,6.97243
583.80006,38.91988,6.98154
583.9,38.92669,6.96584
584,38.93328,6.96072
584.10006,38.93992,6.95837
584.2,38.94678,6.96348
584.30006,38.95332,6.97347
584.4,38.95996,6.96441
584.5,38.96676,6.97276
584.60006,38.97324,6.97089
584.7,38.97988,6.97329
584.80006,38.98674,6.9758
584.9,38.99338,6.95995
585,38.99998,6.97002
585.10006,39.00673,6.96712
585.2,39.01337,6.99017
585.30006,39.01996,6.96713
585.4,39.0266,6.98556
585.5,39.0333,6.95876
585.60006,39.04005,6.96788
585.7,39.04669,6.99826
585.80006,39.05333,6.9849
585.9,39.06003,6.97228
586,39.06667,6.97002
586.10006,39.07326,6.96816
586.2,39.08001,6.98934
586.30006,39.0866,6.99368
586.4,39.09329,6.98356
586.5,39.10015,6.98734
586.60006,39.10664,6.97267
586.7,39.11322,6.97029
586.80006,39.12013,6.97039
586.9,39.12662,6.99214
587,39.13321,6.99979
587.10006,39.14001,6.99863
587.2,39.14665,6.98975
587.30006,39.15329,6.96864
587.4,39.16005,7.0074
587.5,39.16669,6.99427
587.60006,39.17339,6.98456
587.7,39.18008,6.99567
587.80006,39.18662,7.00054
587.9,39.19331,7.00059
588,39.20001,6.98232
588.10006,39.20665,6.97758
588.2,39.21335,7.00092
588.30006,39.22005,6.98192
588.4,39.22669,6.99508
588.5,39.23344,6.99575
588.60006,39.23992,7.00884
588.7,39.24656,6.98905
588.80006,39.25342,6.98918
588.9,39.26001,6.98514
589,39.2666,7.01013
589.10006,39.2734,6.98742
589.2,39.28004,6.99567
589.30006,39.28658,7.00678
589.4,39.29338,6.97865
589.5,39.29997,7.01606
589.60006,39.30662,6.98429
589.7,39.31347,7.02141
589.80006,39.32001,6.99479
589.9,39.3266,6.99681
590,39.3334,6.9932
590.10006,39.33999,6.97794
590.2,39.34663,7.00193
590.30006,39.35333,6.97148
590.4,39.35997,7.00317
590.5,39.36673,6.99772
590.60006,39.37331,7.01977
590.7,39.3799,6.99829
590.80006,39.38676,7.00612
590.9,39.39335,7.0069
591,39.39994,6.99583
591.10006,39.40668,7.00317
591.2,39.41328,6.99459
591.30006,39.41992,6.99766
591.4,39.42678,7.01983
591.5,39.43326,7.01392
591.60006,39.44001,6.99064
591.7,39.44681,6.99578
591.80006,39.45329,6.98987
591.9,39.45988,7.00697
592,39.46669,7.00187
592.10006,39.47333,7.00111
592.2,39.47997,6.99536
592.30006,39.48672,6.99729
592.4,39.49337,7.01727
592.5,39.49996,6.9937
592.60006,39.50665,6.97145
592.7,39.5133,7.00943
592.80006,39.51994,7.02656
592.9,39.52674,7.00873
593,39.53333,7.02158
593.10006,39.53998,6.9847
593.2,39.54667,7.00718
593.30006,39.55326,7.01174
593.4,39.56006,7.02919
593.5,39.5666,7.00739
593.60006,39.57324,6.98681
593.7,39.58015,6.98613
593.80006,39.58663,7.00929
593.9,39.59322,7.02191
594,39.60013,7.0282
594.10006,39.60662,7.00866
594.2,39.61326,7.02011
594.30006,39.62006,7.01005
594.4,39.6266,7.0081
594.5,39.63329,6.98566
594.60006,39.6401,7.01734
594.7,39.64663,7.02086
594.80006,39.65333,7.0009
594.9,39.66008,7.00935
595,39.66672,7.02579
595.10006,39.67326,7.00409
595.2,39.68001,7.03101
595.30006,39.68665,7.0256
595.4,39.69329,7.01846
595.5,39.69999,7.01166
595.60006,39.70669,6.99182
595.7,39.71339,7.02005
595.80006,39.71997,7.03459
595.9,39.72656,7.01759
596,39.73337,7.00667
596.10006,39.74001,7.01741
596.2,39.74665,7.02975
596.30006,39.7534,7.02343
596.4,39.75999,7.01258
596.5,39.76658,7.00869
596.60006,39.77344,6.99814
596.7,39.77992,7.02855
596.80006,39.78651,7.02848
596.9,39.79347,7.02257
597,39.80001,7.01238
597.10006,39.8066,7.02102
597.2,39.81345,7.03669
597.30006,39.81999,7.02005
597.4,39.82658,7.00341
597.5,39.83333,7.02631
597.60006,39.84003,7.02352
597.7,39.84667,7.03056
597.80006,39.85337,7.05528
597.9,39.86001,6.99734
598,39.86671,7.02279
598.10006,39.87335,7.02675
598.2,39.87999,7.04623
598.30006,39.88669,7.03708
598.4,39.89328,7.02914
598.5,39.89997,7.03472
598.60006,39.90678,7.03398
598.7,39.91331,7.04751
598.80006,39.91995,7.03062
598.9,39.92676,7.01192
599,39.93329,7.03491
599.10006,39.93989,7.01918
599.2,39.94674,7.03763
599.30006,39.95333,7.01721
599.4,39.95992,7.01189
599.5,39.96673,7.03394
599.60006,39.97337,7.02776
599.7,39.97996,7.01095
599.80006,39.98671,7.04008
599.9,39.9933,7.03879
600,39.99994,7.02424
600.10006,40.00669,7.02052
600.2,40.01333,7.02542
600.30006,40.01997,7.03194
600.4,40.02667,7.01639
600.5,40.03337,7.04568
600.60006,40.04001,7.00851
600.7,40.0466,7.02115
600.80006,40.05324,7.04813
600.9,40.0601,7.01844
601,40.06669,7.0382
601.10006,40.07328,7.02868
601.2,40.08008,7.03066
601.30006,40.08667,7.0347
601.4,40.09326,7.03652
601.5,40.10006,7.04534
601.60006,40.1066,7.01631
601.7,40.1133,7.03016
601.80006,40.1201,7.02258
601.9,40.12663,7.00601
602,40.13328,7.01631
602.10006,40.14008,7.00884
602.2,40.14667,7.03506
602.30006,40.1532,7.02937
602.4,40.16001,7.02356
602.5,40.1667,7.03505
602.60006,40.17335,7.049
602.7,40.17999,7.04055
602.80006,40.18663,7.05872
602.9,40.19339,7.04838
603,40.20003,7.04999
603.10006,40.20656,7.01357
603.2,40.21331,7.05016
603.30006,40.22001,7.03291
603.4,40.22665,7.05426
603.5,40.23334,7.02953
603.60006,40.23999,7.0298
603.7,40.24669,7.03985
603.80006,40.25344,7.04185
603.9,40.25987,7.03767
604,40.26656,7.06237
604.10006,40.27347,7.02887
604.2,40.28001,7.0631
604.30006,40.2866,7.04143
604.4,40.29345,7.04422
604.5,40.30005,7.03514
604.60006,40.30664,7.03479
604.7,40.31333,7.04126
604.80006,40.31998,7.04747
604.9,40.32667,7.02376
605,40.33342,7.05923
605.10006,40.34001,7.05615
605.2,40.34665,7.05821
605.30006,40.3534,7.05325
605.4,40.35999,7.05569
605.5,40.36658,7.07379
605.60006,40.37333,7.03224
605.7,40.38003,7.0478
605.80006,40.38672,7.04748
605.9,40.39331,7.04158
606,40.3999,7.04896
606.10006,40.40676,7.04908
606.2,40.41329,7.06758
606.30006,40.41988,7.05465
606.4,40.42674,7.05031
606.5,40.43333,7.03215
606.60006,40.43997,7.06915
606.7,40.44672,7.04893
606.80006,40.45331,7.04669
606.9,40.45995,7.06731
607,40.46676,7.05238
607.10006,40.4733,7.05455
607.2,40.47994,7.02578
607.30006,40.48674,7.06161
607.4,40.49333,7.03287
607.5,40.49997,7.04406
607.60006,40.50673,7.05329
607.7,40.51342,7.04078
607.80006,40.52001,7.05102
607.9,40.52665,7.06495
608,40.5333,7.03111
608.10006,40.54005,7.05216
608.2,40.54663,7.0461
608.30006,40.55333,7.027
608.4,40.56002,7.04766
608.5,40.56667,7.05536
608.60006,40.57326,7.06489
608.7,40.58001,7.06031
608.80006,40.5866,7.04846
608.9,40.5933,7.06013
609,40.60015,7.04672
609.10006,40.60663,7.0506
609.2,40.61322,7.05514
609.30006,40.62019,7.06247
609.4,40.62661,7.07314
609.5,40.6332,7.05141
609.60006,40.64006,7.05481
609.7,40.64665,7.06382
609.80006,40.6533,7.05523
609.9,40.66004,7.06698
610,40.66663,7.06164
610.10006,40.67333,7.04326
610.2,40.68003,7.07399
610.30006,40.68662,7.04062
610.4,40.69331,7.04349
610.5,40.70001,7.0669
610.60006,40.70665,7.0515
610.7,40.71335,7.06088
610.80006,40.71994,7.06693
610.9,40.72668,7.05818
611,40.73344,7.04724
611.10006,40.73997,7.05276
611.2,40.74662,7.06913
611.30006,40.75342,7.05128
611.4,40.75995,7.08108
611.5,40.7666,7.06937
611.60006,40.7734,7.04826
611.7,40.78005,7.06002
611.80006,40.78658,7.05444
611.9,40.79344,7.07391
612,40.79998,7.05885
612.10006,40.80662,7.04204
612.2,40.81342,7.05258
612.30006,40.82001,7.05942
612.4,40.82665,7.07551
612.5,40.83345,7.07123
612.60006,40.83999,7.04576
612.7,40.84663,7.04511
612.80006,40.85327,7.04316
612.9,40.85998,7.06114
613,40.86672,7.07394
613.10006,40.87337,7.04958
613.2,40.88001,7.05962
613.30006,40.88676,7.05894
613.4,40.89329,7.06896
613.5,40.89994,7.06866
613.60006,40.90669,7.05947
613.7,40.91333,7.09342
613.80006,40.91992,7.08162
613.9,40.92677,7.07337
614,40.93326,7.06678
614.10006,40.93996,7.05426
614.2,40.94676,7.0723
614.30006,40.95329,7.09486
614.4,40.95994,7.07189
614.5,40.96674,7.08091
614.60006,40.97333,7.04982
614.7,40.97997,7.08208
614.80006,40.98672,7.06771
614.9,40.99336,7.08459
615,41.00001,7.07606
615.10006,41.00671,7.07551
615.2,41.01329,7.07519
615.30006,41.01999,7.06257
615.4,41.02674,7.08104
615.5,41.03333,7.04856
615.60006,41.04002,7.07235
615.7,41.04672,7.09347
615.80006,41.05331,7.06591
615.9,41.06006,7.06018
616,41.0666,7.07269
616.10006,41.07324,7.07652
616.2,41.0801,7.0783
616.30006,41.08663,7.07811
616.4,41.09328,7.05752
616.5,41.10013,7.08753
616.60006,41.10661,7.05799
616.7,41.11326,7.08565
616.80006,41.12001,7.07423
616.9,41.12665,7.08283
617,41.1333,7.08601
617.10006,41.1401,7.07462
617.2,41.14669,7.07188
617.30006,41.15333,7.07218
617.4,41.16008,7.0781
617.5,41.16661,7.05731
617.60006,41.17326,7.06251
617.7,41.18001,7.07177
617.80006,41.1867,7.07422
617.9,41.19335,7.06609
618,41.19999,7.09438
618.10006,41.20669,7.07224
618.2,41.21333,7.08431
618.30006,41.21997,7.07185
618.4,41.22662,7.06449
618.5,41.23337,7.08314
618.60006,41.24001,7.0798
618.7,41.2466,7.06824
618.80006,41.2534,7.06523
618.9,41.25999,7.09297
619,41.26658,7.08238
619.10006,41.27344,7.07531
619.2,41.27992,7.07168
619.30006,41.28656,7.06972
619.4,41.29347,7.08539
619.5,41.29995,7.07627
619.60006,41.3066,7.07908
619.7,41.31346,7.09749
619.80006,41.31999,7.07986
619.9,41.32663,7.08598
620,41.33333,7.08002
620.10006,41.33997,7.0772
620.2,41.34667,7.08565
620.30006,41.35337,7.07404
620.4,41.36001,7.09804
620.5,41.36671,7.07625
620.60006,41.37335,7.08322
620.7,41.37999,7.08728
620.80006,41.38663,7.09696
620.9,41.39322,7.10527
621,41.39998,7.08787
621.10006,41.40677,7.07506
621.2,41.41331,7.09366
621.30006,41.41996,7.08441
621.4,41.42676,7.09913
621.5,41.43329,7.0727
621.60006,41.43983,7.06769
621.7,41.44674,7.10033
621.80006,41.45338,7.09119
621.9,41.45997,7.09847
622,41.46677,7.07519
622.10006,41.47336,7.09469
622.2,41.47996,7.11353
622.30006,41.4867,7.08904
622.4,41.49329,7.07941
622.5,41.49994,7.09836
622.60006,41.50674,7.07307
622.7,41.51333,7.08885
622.80006,41.51997,7.09396
622.9,41.52667,7.074
623,41.53336,7.09194
623.10006,41.54001,7.07764
623.2,41.5466,7.09201
623.30006,41.55329,7.09173
623.4,41.5601,7.10542
623.5,41.56663,7.07995
623.60006,41.57328,7.08734
623.7,41.58013,7.08882
623.80006,41.58672,7.08648
623.9,41.59326,7.07966
624,41.60006,7.09767
624.10006,41.6066,7.07812
624.2,41.61329,7.10231
624.30006,41.6201,7.11196
624.4,41.62669,7.09655
624.5,41.63328,7.11166
624.60006,41.64013,7.08282
624.7,41.64667,7.0936
624.80006,41.6532,7.08878
624.9,41.66001,7.10397
625,41.66671,7.10181
625.10006,41.67335,7.0901
625.2,41.68004,7.08748
625.30006,41.68664,7.11241
625.4,41.69338,7.10759
625.5,41.69997,7.0956
625.60006,41.70656,7.08617
625.7,41.71331,7.10095
625.80006,41.72001,7.10926
625.9,41.72665,7.10858
626,41.7334,7.1052
626.10006,41.73994,7.08103
626.2,41.74663,7.09416
626.30006,41.75344,7.08748
626.4,41.75992,7.10478
626.5,41.76656,7.10191
626.60006,41.77347,7.10867
626.7,41.78001,7.09177
626.80006,41.78654,7.10503
626.9,41.7934,7.07667
627,41.80004,7.11128
627.10006,41.80663,7.10799
627.2,41.81333,7.12326
627.30006,41.81997,7.09167
627.4,41.82667,7.10563
627.5,41.83337,7.09195
627.60006,41.84001,7.08917
627.7,41.84665,7.09387
627.80006,41.85345,7.10628
627.9,41.85999,7.09879
628,41.86658,7.08335
628.10006,41.87327,7.09883
628.2,41.87997,7.10608
628.30006,41.88672,7.1088
628.4,41.89331,7.10468
628.5,41.89996,7.11049
628.60006,41.90681,7.08735
628.7,41.91329,7.09611
628.80006,41.91983,7.11807
628.9,41.92668,7.13678
629,41.93333,7.10863
629.10006,41.93997,7.09044
629.2,41.94677,7.10367
629.30006,41.95331,7.10783
629.4,41.96001,7.11304
629.5,41.96676,7.11577
629.60006,41.97324,7.10503
629.7,41.97994,7.09344
629.80006,41.98679,7.09645
629.9,41.99333,7.10649
630,41.99997,7.11979
630.10006,42.00672,7.11166
630.2,42.01336,7.10593
630.30006,42.02001,7.12386
630.4,42.02665,7.11341
630.5,42.03329,7.09808
630.60006,42.04005,7.09997
630.7,42.04669,7.10899
630.80006,42.05328,7.1188
630.9,42.05997,7.09823
631,42.06667,7.10777
631.10006,42.07331,7.10431
631.2,42.08006,7.11935
631.30006,42.08665,7.11717
631.4,42.09329,7.09858
631.5,42.10015,7.13423
631.60006,42.10663,7.0943
631.7,42.11322,7.1164
631.80006,42.12019,7.13951
631.9,42.12661,7.11562
632,42.13326,7.12713
632.10006,42.14,7.09778
632.2,42.14665,7.11492
632.30006,42.15329,7.11855
632.4,42.16005,7.09843
632.5,42.16669,7.11869
632.60006,42.17333,7.09357
632.7,42.18003,7.13647
632.80006,42.18661,7.10287
632.9,42.19331,7.11352
633,42.20001,7.09734
633.10006,42.20665,7.1357
633.2,42.2134,7.11706
633.30006,42.21999,7.1102
633.4,42.22669,7.14659
633.5,42.23343,7.11685
633.60006,42.23992,7.09613
633.7,42.24656,7.1008
633.80006,42.25347,7.1342
633.9,42.25995,7.1272
634,42.2666,7.10668
634.10006,42.2734,7.11369
634.2,42.28004,7.10729
634.30006,42.28658,7.12005
634.4,42.29343,7.11723
634.5,42.29997,7.12449
634.60006,42.30662,7.12016
634.7,42.31342,7.14162
634.80006,42.32001,7.09647
634.9,42.3266,7.13073
635,42.33345,7.12486
635.10006,42.33999,7.09384
635.2,42.34663,7.11527
635.30006,42.35333,7.13253
635.4,42.35997,7.11362
635.5,42.36667,7.12903
635.60006,42.37331,7.11488
635.7,42.38001,7.10653
635.80006,42.38676,7.13116
635.9,42.39329,7.1193
636,42.39994,7.129
636.10006,42.40674,7.11236
636.2,42.41327,7.15446
636.30006,42.41997,7.11038
636.4,42.42678,7.1325
636.5,42.43331,7.10412
636.60006,42.43996,7.11609
636.7,42.44681,7.09625
636.80006,42.45329,7.13629
636.9,42.45988,7.12484
637,42.46674,7.11612
637.10006,42.47338,7.11343
637.2,42.47997,7.11095
637.30006,42.48672,7.13379
637.4,42.49337,7.13003
637.5,42.49996,7.1174
637.60006,42.50665,7.10178
637.7,42.5133,7.14064
637.80006,42.51999,7.12861
637.9,42.52674,7.12882
638,42.53333,7.10211
638.10006,42.53997,7.10653
638.2,42.54667,7.11808
638.30006,42.55326,7.13171
638.4,42.56006,7.13002
638.5,42.5666,7.13662
638.60006,42.57324,7.11128
638.7,42.58015,7.12606
638.80006,42.58663,7.12521
638.9,42.59322,7.10423
639,42.60008,7.12064
639.10006,42.60667,7.1239
639.2,42.61326,7.1517
639.30006,42.62006,7.13357
639.4,42.62665,7.12897
639.5,42.63329,7.11062
639.60006,42.6401,7.12062
639.7,42.64663,7.12527
639.80006,42.65333,7.13958
639.9,42.66008,7.13228
640,42.66667,7.12998
640.10006,42.67326,7.1228
640.2,42.68001,7.1161
640.30006,42.68665,7.15154
640.4,42.69334,7.12452
640.5,42.69999,7.1341
640.60006,42.70663,7.12837
640.7,42.71333,7.13686
640.80006,42.71997,7.15946
640.9,42.72656,7.12437
641,42.73337,7.11458
641.10006,42.74001,7.12882
641.2,42.74659,7.16109
641.30006,42.7534,7.14172
641.4,42.75999,7.14687
641.5,42.76658,7.13492
641.60006,42.77343,7.13503
641.7,42.77986,7.14443
641.80006,42.78656,7.14533
641.9,42.79347,7.14454
642,42.80001,7.13032
642.10006,42.8066,7.12006
642.2,42.81345,7.14352
642.30006,42.81999,7.12416
642.4,42.82658,7.12871
642.5,42.83333,7.13239
642.60006,42.83997,7.13764
642.7,42.84667,7.13033
642.80006,42.85336,7.15019
642.9,42.86001,7.13906
643.00006,42.8667,7.13646
643.10006,42.87335,7.14842
643.2,42.87999,7.13604
643.30006,42.88668,7.13669
643.4,42.89328,7.13458
643.50006,42.89997,7.14011
643.60006,42.90672,7.12313
643.7,42.91331,7.16239
643.80006,42.91995,7.14576
643.9,42.92676,7.13216
644.00006,42.93329,7.14571
644.10006,42.93988,7.14935
644.2,42.94674,7.14791
644.30006,42.95333,7.16221
644.4,42.95992,7.141
644.50006,42.96678,7.14915
644.60006,42.97337,7.14696
644.7,42.97995,7.13282
644.80006,42.98676,7.15472
644.9,42.9933,7.13101
645.00006,42.99988,7.14355
645.10006,43.00674,7.14343
645.2,43.01338,7.12661
645.30006,43.01997,7.14309
645.4,43.02667,7.13116
645.50006,43.03337,7.16168
645.60006,43.04001,7.13764
645.7,43.0466,7.16556
645.80006,43.0533,7.14054
645.9,43.0601,7.1539
646.00006,43.06669,7.14305
646.10006,43.07328,7.13436
646.2,43.08008,7.14268
646.30006,43.08667,7.15207
646.4,43.09325,7.16317
646.50006,43.10006,7.13134
646.60006,43.1066,7.13354
646.7,43.11329,7.17649
646.80006,43.1201,7.16442
646.9,43.12663,7.15369
647.00006,43.13322,7.15878
647.10006,43.14013,7.14562
647.2,43.14667,7.15741
647.30006,43.15326,7.12775
647.4,43.16001,7.16897
647.50006,43.1667,7.16673
647.60006,43.17329,7.12883
647.7,43.18004,7.14016
647.80006,43.18669,7.178
647.9,43.19339,7.14793
648.00006,43.19997,7.17512
648.10006,43.20662,7.15345
648.2,43.21331,7.16487
648.30006,43.22001,7.15281
648.4,43.22665,7.15308
648.50006,43.2334,7.15101
648.60006,43.23993,7.14884
648.7,43.24663,7.14306
648.80006,43.25344,7.14278
648.9,43.25992,7.17
649.00006,43.26656,7.15694
649.10006,43.27347,7.16483
649.2,43.28001,7.14074
649.30006,43.2866,7.1585
649.4,43.29345,7.15846
649.50006,43.30004,7.1681
649.60006,43.30658,7.1305
649.7,43.31333,7.14252
649.80006,43.31997,7.16578
649.9,43.32667,7.16083
650.00006,43.33342,7.16087
650.10006,43.34001,7.13657
650.2,43.34665,7.15179
650.30006,43.35335,7.16462
650.4,43.35993,7.13585
650.50006,43.36663,7.16538
650.60006,43.37328,7.14752
650.7,43.37997,7.16346
650.80006,43.38672,7.15169
650.9,43.39331,7.16867
651.00006,43.3999,7.16047
651.10006,43.40676,7.16677
651.2,43.41329,7.17252
651.30006,43.41988,7.15382
651.4,43.42674,7.15525
651.50006,43.43333,7.16477
651.60006,43.43992,7.13149
651.7,43.44672,7.13834
651.80006,43.45331,7.1592
651.9,43.46,7.15256
652.00006,43.46676,7.16577
652.10006,43.47329,7.14502
652.2,43.47988,7.17473
652.30006,43.48674,7.16525
652.4,43.49333,7.16312
652.50006,43.49997,7.14951
652.60006,43.50667,7.14444
652.7,43.51337,7.17689
652.80006,43.52001,7.17211
652.9,43.52665,7.1736
653.00006,43.5333,7.15967
653.10006,43.54004,7.16567
653.2,43.54669,7.16871
653.30006,43.55333,7.15723
653.4,43.56002,7.16906
653.50006,43.56667,7.16527
653.60006,43.57325,7.17037
653.7,43.58001,7.15992
653.80006,43.58659,7.15863
653.9,43.5933,7.15834
654.00006,43.60015,7.15995
654.10006,43.60663,7.14888
654.2,43.61322,7.16893
654.30006,43.62013,7.15756
654.4,43.62661,7.16505
654.50006,43.63326,7.16958
654.60006,43.64001,7.16574
654.7,43.64665,7.15386
654.80006,43.65329,7.17237
654.9,43.66004,7.1774
655.00006,43.66663,7.16485
655.10006,43.67333,7.1527
655.2,43.68008,7.17861
655.30006,43.68661,7.15198
655.4,43.69326,7.19217
655.50006,43.70001,7.16484
655.60006,43.70665,7.16844
655.7,43.71334,7.17478
655.80006,43.71994,7.18536
655.9,43.72668,7.15728
656.00006,43.73344,7.18493
656.10006,43.73992,7.15619
656.2,43.74656,7.18352
656.30006,43.75342,7.17015
656.4,43.75995,7.17745
656.50006,43.76665,7.17828
656.60006,43.7734,7.15911
656.7,43.78004,7.18285
656.80006,43.78663,7.18258
656.9,43.79338,7.18396
657.00006,43.79997,7.18394
657.10006,43.80662,7.17926
657.2,43.81347,7.17063
657.30006,43.82001,7.1662
657.4,43.8266,7.17317
657.50006,43.83345,7.17258
657.60006,43.83999,7.17112
657.7,43.84658,7.16952
657.80006,43.85333,7.16882
657.9,43.86003,7.19601
658.00006,43.86672,7.17305
658.10006,43.87336,7.17374
658.2,43.88001,7.17835
658.30006,43.8867,7.19296
658.4,43.89329,7.15927
658.50006,43.89993,7.16735
658.60006,43.90674,7.17631
658.7,43.91328,7.16163
658.80006,43.91992,7.17784
658.9,43.92677,7.18344
659.00006,43.93326,7.19128
659.10006,43.93995,7.1637
659.2,43.94681,7.19833
659.30006,43.95329,7.17516
659.4,43.95994,7.1678
659.50006,43.96674,7.16553
659.60006,43.97333,7.15166
659.7,43.97997,7.16871
659.80006,43.98672,7.17404
659.9,43.99336,7.18655
660.00006,43.99995,7.18824
660.10006,44.00671,7.19548
660.2,44.01329,7.17707
660.30006,44.01993,7.19314
660.4,44.02669,7.19872
660.50006,44.03333,7.1772
660.60006,44.04002,7.19694
660.7,44.04667,7.186
660.80006,44.05326,7.16551
660.9,44.06006,7.18379
661.00006,44.06659,7.17948
661.10006,44.07324,7.17459
661.2,44.08015,7.19125
661.30006,44.08663,7.18437
661.4,44.09322,7.19779
661.50006,44.10008,7.21422
661.60006,44.10661,7.18151
661.7,44.11325,7.17684
661.80006,44.12001,7.18468
661.9,44.12665,7.19175
662.00006,44.1333,7.18286
662.10006,44.14009,7.17017
662.2,44.14663,7.20957
662.30006,44.15333,7.18782
662.4,44.16008,7.18742
662.50006,44.16672,7.18945
662.60006,44.17331,7.17269
662.7,44.18001,7.19053
662.80006,44.18675,7.17637
662.9,44.19335,7.18125
663.00006,44.19999,7.19356
663.10006,44.20668,7.18603
663.2,44.21338,7.18489
663.30006,44.22002,7.18988
663.4,44.22656,7.17044
663.50006,44.23336,7.20464
663.60006,44.24001,7.17993
663.7,44.2466,7.19648
663.80006,44.2534,7.19751
663.9,44.26004,7.18849
664.00006,44.26658,7.21616
664.10006,44.27344,7.18378
664.2,44.27992,7.17243
664.30006,44.28651,7.18274
664.4,44.29347,7.2035
664.50006,44.30001,7.18382
664.60006,44.3066,7.18778
664.7,44.3134,7.19341
664.80006,44.31999,7.19119
664.9,44.32663,7.20432
665.00006,44.33332,7.18866
665.10006,44.33997,7.18515
665.2,44.34667,7.20708
665.30006,44.35337,7.18145
665.4,44.36001,7.18289
665.50006,44.3667,7.18564
665.60006,44.37335,7.20015
665.7,44.37993,7.19838
665.80006,44.38663,7.20233
665.9,44.39327,7.21105
666.00006,44.39997,7.19264
666.10006,44.40677,7.17853
666.2,44.41331,7.20167
666.30006,44.41996,7.21852
666.4,44.42676,7.18373
666.50006,44.43329,7.19417
666.60006,44.43988,7.18724
666.7,44.44674,7.19466
666.80006,44.45333,7.18514
666.9,44.45991,7.20204
667.00006,44.46672,7.1826
667.10006,44.47331,7.17977
667.2,44.47995,7.18479
667.30006,44.48676,7.21099
667.4,44.49324,7.16616
667.50006,44.49994,7.217
667.60006,44.50679,7.18396
667.7,44.51333,7.19534
667.80006,44.51992,7.20815
667.9,44.52672,7.21239
668.00006,44.53336,7.18662
668.10006,44.54,7.17982
668.2,44.5466,7.19491
668.30006,44.55329,7.21648
668.4,44.5601,7.20604
668.50006,44.56669,7.19286
668.60006,44.57328,7.1851
668.7,44.58013,7.19347
668.80006,44.58667,7.20265
668.9,44.59326,7.21193
669.00006,44.6,7.21254
669.10006,44.60659,7.19101
669.2,44.61329,7.18505
669.30006,44.62015,7.19839
669.4,44.62663,7.20511
669.50006,44.63328,7.19043
669.60006,44.64013,7.17719
669.7,44.64661,7.19471
669.80006,44.6532,7.18255
669.9,44.66001,7.19746
670.00006,44.6667,7.19633
670.10006,44.67335,7.1813
670.2,44.68004,7.18441
670.30006,44.68663,7.21481
670.4,44.69333,7.20689
670.50006,44.69997,7.19799
670.60006,44.70662,7.19109
670.7,44.71331,7.20145
670.80006,44.72001,7.21589
670.9,44.72665,7.20618
671.00006,44.73335,7.2035
671.10006,44.73994,7.18872
671.2,44.74663,7.20911
671.30006,44.75344,7.21459
671.4,44.75992,7.21409
671.50006,44.76656,7.21653
671.60006,44.77347,7.20538
671.7,44.78001,7.22039
671.80006,44.7866,7.18838
671.9,44.79345,7.21438
672.00006,44.80004,7.21115
672.10006,44.80663,7.2027
672.2,44.81338,7.20695
672.30006,44.81997,7.21951
672.4,44.82661,7.20591
672.50006,44.83337,7.22311
672.60006,44.84001,7.20253
672.7,44.84665,7.20921
672.80006,44.8534,7.19012
672.9,44.85999,7.2087
673.00006,44.86658,7.21157
673.10006,44.87327,7.19291
673.2,44.87997,7.20268
673.30006,44.88677,7.2134
673.4,44.89331,7.2132
673.50006,44.8999,7.19114
673.60006,44.90676,7.19972
673.7,44.91329,7.21626
673.80006,44.91983,7.20458
673.9,44.92668,7.183
674.00006,44.93333,7.20068
674.10006,44.93997,7.20525
674.2,44.94672,7.21906
674.30006,44.95331,7.2102
674.4,44.95996,7.20836
674.50006,44.96675,7.20591
674.60006,44.97324,7.18892
674.7,44.97994,7.20784
674.80006,44.98674,7.2004
674.9,44.99338,7.20917
675.00006,44.99997,7.20022
675.10006,45.00672,7.20842
675.2,45.01341,7.20765
675.30006,45.02001,7.18832
675.4,45.02665,7.20019
675.50006,45.03329,7.22697
675.60006,45.04004,7.21263
675.7,45.04663,7.2154
675.80006,45.05327,7.2251
675.9,45.06008,7.21063
676.00006,45.06672,7.20459
676.10006,45.07326,7.19089
676.2,45.08006,7.21036
676.30006,45.0866,7.20833
676.4,45.09324,7.20211
676.50006,45.1001,7.20184
676.60006,45.10669,7.19324
676.7,45.11327,7.19323
676.80006,45.12013,7.21733
676.9,45.12661,7.20108
677.00006,45.1332,7.21535
677.10006,45.14,7.2118
677.2,45.14665,7.21052
677.30006,45.15334,7.22629
677.4,45.1601,7.21134
677.50006,45.16663,7.21083
677.60006,45.17333,7.21165
677.7,45.18003,7.23502
677.80006,45.18661,7.21648
677.9,45.19331,7.19595
678.00006,45.20001,7.2309
678.10006,45.20665,7.19992
678.2,45.2134,7.21681
678.30006,45.21999,7.22887
678.4,45.22663,7.2252
678.50006,45.23338,7.21855
678.60006,45.23997,7.20277
678.7,45.24662,7.21538
678.80006,45.25342,7.21019
678.9,45.26001,7.20571
679.00006,45.26659,7.2098
679.10006,45.2734,7.21564
679.2,45.27999,7.21944
679.30006,45.28663,7.21842
679.4,45.29343,7.21698
